contrast_id,parent_id,representative_pattern_id,name,city,centroid_lon,centroid_lat,geographic_stratum,agreement,baseline_agreement,delta,effective_k,boundary_tie_count
topology:number_band:B2,Taipei:15173,Taipei:15173:151730:0:a8b82f32a8b4f312,912,Taipei,121.594246101,25.0122709921,Taipei:geo06,0.1,0.3,-0.2,10,1
topology:number_band:B2,Taipei:15183,Taipei:15183:15183:0:434d8d1db3567522,905,Taipei,121.532529511,24.9974450565,Taipei:geo03,0.5,0.4,0.1,10,1
topology:number_band:B2,Taipei:15184,Taipei:15184:15184:0:03b4e9496845a5b4,905副,Taipei,121.529906358,25.0018138788,Taipei:geo03,0.5,0.4,0.1,10,1
topology:number_band:B2,Taipei:15185,Taipei:15185:15185:0:496b10a1ed6169bd,202區,Taipei,121.506922998,24.9999071641,Taipei:geo03,0.1,0.1,0,10,1
topology:number_band:B2,Taipei:15191,Taipei:15191:15191:0:bf0e7a388b647430,660,Taipei,121.563079451,25.0098562762,Taipei:geo06,0.4,0.2,0.2,10,1
topology:number_band:B2,Taipei:15221,Taipei:15221:152210:0:45e4e78e80646bc1,682,Taipei,121.461899384,25.1307506739,Taipei:geo02,0,0,0,10,1
topology:number_band:B2,Taipei:15313,Taipei:15313:159237:1:1ce79e0de8bd7bae,521,Taipei,121.57149602,25.066430157,Taipei:geo07,0.2,0.2,0,10,1
topology:number_band:B2,Taipei:15314,Taipei:15314:15314:0:4db419ce050b8a68,203,Taipei,121.560983644,25.0691905948,Taipei:geo05,0.3,0.3,0,10,1
topology:number_band:B2,Taipei:15322,Taipei:15322:15322:0:82f01a328700bb3d,215,Taipei,121.502223242,25.0834036245,Taipei:geo01,0.4,0.2,0.2,10,2
topology:number_band:B2,Taipei:15332,Taipei:15332:153320:0:99baa00cfb21c919,267,Taipei,121.549797894,25.0912048869,Taipei:geo05,0.4,0.6,-0.2,10,1
topology:number_band:B2,Taipei:15333,Taipei:15333:153330:0:143e69a0cc537500,250,Taipei,121.512050769,25.0661656587,Taipei:geo01,0.4,0.7,-0.3,10,1
topology:number_band:B2,Taipei:15335,Taipei:15335:153350:0:deced8bcdb113bae,683,Taipei,121.563186412,25.0836079794,Taipei:geo05,0.2,0.5,-0.3,10,1
topology:number_band:B2,Taipei:15352,Taipei:15352:153520:0:79fb60548b9a2ed0,268,Taipei,121.548194758,25.0966351773,Taipei:geo05,0.5,0.7,-0.2,10,3
topology:number_band:B2,Taipei:15353,Taipei:15353:157765:0:88a49d17c4980583,247,Taipei,121.562592358,25.0737880488,Taipei:geo05,0.4,0.4,0,10,1
topology:number_band:B2,Taipei:15355,Taipei:15355:153550:0:531a1635ec5358bb,240直,Taipei,121.588793381,25.063026001,Taipei:geo07,0.4,0.3,0.1,10,2
topology:number_band:B2,Taipei:15358,Taipei:15358:153580:0:25adee7fc324d653,247區,Taipei,121.572649961,25.0769610655,Taipei:geo05,0.5,0.3,0.2,10,2
topology:number_band:B2,Taipei:15359,Taipei:15359:153590:0:5a656880b9c1ee8a,681,Taipei,121.563837204,25.1024248742,Taipei:geo05,0,0.4,-0.4,10,1
topology:number_band:B2,Taipei:15362,Taipei:15362:15362:0:27dfa05f91be8127,72,Taipei,121.542849765,25.0528362176,Taipei:geo04,0.1,0.5,-0.4,10,1
topology:number_band:B2,Taipei:15372,Taipei:15372:15372:0:163bb9cd7b3e6a5f,206,Taipei,121.520572725,25.0850139629,Taipei:geo01,0.4,0.6,-0.2,10,2
topology:number_band:B2,Taipei:15375,Taipei:15375:15375:0:183fd586c5e3b65b,224,Taipei,121.524605258,25.1199607,Taipei:geo02,0.3,0.2,0.1,10,1
topology:number_band:B2,Taipei:15381,Taipei:15381:153810:0:48eb7b659d0dabe1,246,Taipei,121.512202492,25.0575619834,Taipei:geo01,0.5,0.7,-0.2,10,1
topology:number_band:B2,Taipei:15391,Taipei:15391:15391:0:86dc9b42de6c14ea,279,Taipei,121.55053741,25.0693023061,Taipei:geo05,0.7,0.4,0.3,10,1
topology:number_band:B2,Taipei:15512,Taipei:15512:155120:0:b97b28635d972457,675,Taipei,121.590932375,25.0520306234,Taipei:geo07,0.4,0.5,-0.1,10,1
topology:number_band:B2,Taipei:15513,Taipei:15513:155130:0:086879b3c300a8a2,711,Taipei,121.600471863,25.0599579512,Taipei:geo07,0,0,0,10,2
topology:number_band:B2,Taipei:15514,Taipei:15514:155716:0:f4bdbdf3e3f39a8f,605,Taipei,121.587061154,25.0527882236,Taipei:geo07,0.5,0.3,0.2,10,1
topology:number_band:B2,Taipei:15515,Taipei:15515:155150:0:f2fa4f6499aa1b7d,668,Taipei,121.58492283,25.0493591214,Taipei:geo07,0.7,0.5,0.2,10,1
topology:number_band:B2,Taipei:15516,Taipei:15516:155719:0:9e1506aed43ee335,605快,Taipei,121.58514214,25.059636347,Taipei:geo07,0.4,0.5,-0.1,10,1
topology:number_band:B2,Taipei:15517,Taipei:15517:155717:0:a4948f1641dca543,605副,Taipei,121.623788216,25.0587791434,Taipei:geo07,0.5,0.3,0.2,10,1
topology:number_band:B2,Taipei:15518,Taipei:15518:155718:0:fed371549594d668,605新台五,Taipei,121.591835896,25.0535381644,Taipei:geo07,0.5,0.4,0.1,10,1
topology:number_band:B2,Taipei:15521,Taipei:15521:15521:0:1328370c129f9f74,227,Taipei,121.508145494,25.0407387417,Taipei:geo00,0.5,0.7,-0.2,10,1
topology:number_band:B2,Taipei:15522,Taipei:15522:15522:0:ab7f1b4674c539ac,227區,Taipei,121.49476824,25.0608243806,Taipei:geo01,0.3,0.2,0.1,10,1
topology:number_band:B2,Taipei:15532,Taipei:15532:155320:0:d72fcfb16585ef07,300,Taipei,121.521431322,25.0751202932,Taipei:geo01,0.3,0,0.3,10,2
topology:number_band:B2,Taipei:15546,Taipei:15546:15546:0:bdd67f0c1bd564f8,280,Taipei,121.528625436,25.0655164544,Taipei:geo05,0.2,0.7,-0.5,10,1
topology:number_band:B2,Taipei:15553,Taipei:15553:155530:0:e112e759e96a1ef9,304承德,Taipei,121.519668087,25.0509690461,Taipei:geo04,0.2,0.1,0.1,10,1
topology:number_band:B2,Taipei:15554,Taipei:15554:155540:0:736084abd0185cf4,304重慶,Taipei,121.517592761,25.0524822524,Taipei:geo01,0.3,0.2,0.1,10,1
topology:number_band:B2,Taipei:15561,Taipei:15561:155610:0:92bfa3f53286d9a5,214,Taipei,121.539920892,25.0426909538,Taipei:geo04,0.45,0.3,0.15,10,2
topology:number_band:B2,Taipei:15562,Taipei:15562:155620:0:5955ebbd34575d9e,214直,Taipei,121.516985286,25.0247736683,Taipei:geo03,0.3,0.4,-0.1,10,1
topology:number_band:B2,Taipei:15563,Taipei:15563:15563:0:61535d1894813b41,311,Taipei,121.5287152,25.0191780532,Taipei:geo03,0.1,0,0.1,10,1
topology:number_band:B2,Taipei:15571,Taipei:15571:155710:1:6fbcebf2f353baa1,600,Taipei,121.566980262,25.047185526,Taipei:geo07,0,0,0,10,1
topology:number_band:B2,Taipei:15572,Taipei:15572:159706:0:dc3aea9add3257de,207,Taipei,121.554831035,25.0263003503,Taipei:geo04,0.2,0.4,-0.2,10,1
topology:number_band:B2,Taipei:15581,Taipei:15581:159390:0:0491eae1680b6cd7,616,Taipei,121.4898906,25.0703002633,Taipei:geo01,0.3,0.4,-0.1,10,1
topology:number_band:B2,Taipei:15657,Taipei:15657:15657:0:dcf1063616d32ceb,280直,Taipei,121.530283623,25.0654693051,Taipei:geo05,0.6,0.8,-0.2,10,2
topology:number_band:B2,Taipei:15664,Taipei:15664:155808:0:881291b3ef3d5f79,39夜,Taipei,121.494017447,25.0663012198,Taipei:geo01,0.2,0.3,-0.1,10,2
topology:number_band:B2,Taipei:15724,Taipei:15724:155874:0:f7e3110cb7fbbde2,128,Taipei,121.536321668,25.1432322634,Taipei:geo02,0.2,0.2,0,10,1
topology:number_band:B2,Taipei:15726,Taipei:15726:155875:0:719c1a392e5b77c0,129,Taipei,121.529142254,25.1545655327,Taipei:geo02,0.3,0.2,0.1,10,1
topology:number_band:B2,Taipei:15735,Taipei:15735:155889:0:cb36f93e22dbc844,602,Taipei,121.517129193,25.1231036456,Taipei:geo02,0.2,0,0.2,10,1
topology:number_band:B2,Taipei:16111,Taipei:16111:157462:1:c3cad2d356b7b06d,307,Taipei,121.503732895,25.0284350665,Taipei:geo00,0.3,0.1,0.2,10,1
topology:number_band:B2,Taipei:16112,Taipei:16112:16112:1:4513d0c445b1fce4,310,Taipei,121.495764869,25.0469010032,Taipei:geo00,0.3,0.2,0.1,10,1
topology:number_band:B2,Taipei:16121,Taipei:16121:16121:0:7ec03bbe7dc0692a,604,Taipei,121.487253331,25.0228513603,Taipei:geo00,0.4,0.1,0.3,10,1
topology:number_band:B2,Taipei:16122,Taipei:16122:16122:0:0ecfcc5688ce337a,651,Taipei,121.5015684,25.0255729196,Taipei:geo00,0.2,0.2,0,10,1
topology:number_band:B2,Taipei:16127,Taipei:16127:157862:0:95e92e0ed14c7fec,679,Taipei,121.603458818,25.0140624799,Taipei:geo06,0.5,0.6,-0.1,10,1
topology:number_band:B2,Taipei:16128,Taipei:16128:155898:0:152ac985ccec9b3f,225區,Taipei,121.498484052,25.0733890877,Taipei:geo01,0.4,0.5,-0.1,10,1
topology:number_band:B2,Taipei:16131,Taipei:16131:155928:0:f6004f806b4ee410,265夜,Taipei,121.479884605,25.0166371481,Taipei:geo00,0.5,0.5,0,10,1
topology:number_band:B2,Taipei:16132,Taipei:16132:157442:0:3cf10f696fe00354,212夜,Taipei,121.55913887,25.0429325313,Taipei:geo04,0.6,0.7,-0.1,10,1
topology:number_band:B2,Taipei:16157,Taipei:16157:155919:0:3a18e500ce05826d,208直,Taipei,121.528332296,25.0338942403,Taipei:geo04,0.3,0.4,-0.1,10,1
topology:number_band:B2,Taipei:16158,Taipei:16158:155924:0:532587da278816a7,292副,Taipei,121.522774397,25.0510282258,Taipei:geo04,0.4,0.7,-0.3,10,1
topology:number_band:B2,Taipei:16168,Taipei:16168:155937:0:a06576c7360881ac,108區,Taipei,121.54099514,25.1702307164,Taipei:geo02,0.205566600398,0.1,0.105566600398,10,503
topology:number_band:B2,Taipei:16169,Taipei:16169:155938:0:6fb57c9737e42086,672區,Taipei,121.524479838,24.9984422147,Taipei:geo03,0.3,0,0.3,10,1
topology:number_band:B2,Taipei:16184,Taipei:16184:157886:0:ccaf5f4dfca2c2b3,680,Taipei,121.539036999,25.073336976,Taipei:geo05,0.2,0.3,-0.1,10,1
topology:number_band:B2,Taipei:16439,Taipei:16439:157441:0:f07c993aa54e5bba,278區,Taipei,121.544195758,25.0293312869,Taipei:geo04,0.3,0.5,-0.2,10,1
topology:number_band:B2,Taipei:16504,Taipei:16504:157534:0:fae257ed242c7685,756,Taipei,121.487233826,25.1151979433,Taipei:geo02,0.1,0.2,-0.1,10,2
topology:number_band:B2,Taipei:16559,Taipei:16559:157594:0:6156bc474a419fab,42區,Taipei,121.537994941,25.0785558759,Taipei:geo05,0.1,0.4,-0.3,10,1
topology:number_band:B2,Taipei:16706,Taipei:16706:157798:0:8a28c84afb442f05,758,Taipei,121.483555271,25.0397908293,Taipei:geo00,0.2,0,0.2,10,1
topology:number_band:B2,Taipei:16707,Taipei:16707:157799:0:fa0f1d87bbbda9a7,757,Taipei,121.479851489,25.122115415,Taipei:geo02,0.1,0.2,-0.1,10,1
topology:number_band:B2,Taipei:16709,Taipei:16709:157801:0:4fdc3bfc55170026,254區,Taipei,121.52862821,25.0008259856,Taipei:geo03,0.4,0.3,0.1,10,2
topology:number_band:B2,Taipei:17333,Taipei:17333:158480:0:7f5772f5541d52c3,557,Taipei,121.530213173,25.0958280359,Taipei:geo05,0,0.5,-0.5,10,1
topology:number_band:B2,Taipei:17363,Taipei:17363:158510:0:03f87f65335999c5,949,Taipei,121.576878977,25.0110689799,Taipei:geo06,0.1,0,0.1,10,1
topology:number_band:B2,Taipei:17390,Taipei:17390:158544:0:d754a32864045cf4,950,Taipei,121.543420153,25.0301083202,Taipei:geo04,0.2,0,0.2,10,1
topology:number_band:B2,Taipei:17512,Taipei:17512:158675:0:5a4189ad4eafb3e5,311區,Taipei,121.508337764,25.0020738468,Taipei:geo03,0.1,0,0.1,10,2
topology:number_band:B2,Taipei:17709,Taipei:17709:158892:0:611b82099fad4a1b,955,Taipei,121.61339197,25.0659069305,Taipei:geo07,0.2,0.1,0.1,10,1
topology:number_band:B2,Taipei:17740,Taipei:17740:159045:0:b3b38a759fc87fb7,957,Taipei,121.484066035,25.131754948,Taipei:geo02,0.2,0.3,-0.1,10,1
topology:number_band:B2,Taipei:17805,Taipei:17805:159150:0:cb03357d017d22b9,559,Taipei,121.51356825,25.1207227666,Taipei:geo02,0.3,0.3,0,10,1
topology:number_band:B2,Taipei:17825,Taipei:17825:159189:0:aed5f8559476d87a,660區,Taipei,121.590078594,24.999069931,Taipei:geo06,0.4,0,0.4,10,1
topology:number_band:B2,Taipei:17869,Taipei:17869:159297:0:37669ed954a3b249,88區,Taipei,121.555133746,25.0359266603,Taipei:geo04,0.6,0.9,-0.3,10,1
topology:number_band:B2,Taipei:17928,Taipei:17928:162432:0:8dc51b004076fcda,907通勤,Taipei,121.599391739,25.0404499254,Taipei:geo07,0.2,0,0.2,10,1
topology:number_band:B2,Taipei:17944,Taipei:17944:159442:0:ea61a5dad2d306da,66,Taipei,121.572070331,25.0099261613,Taipei:geo06,0.1,0,0.1,10,1
topology:number_band:B2,Taipei:17952,Taipei:17952:159454:0:8dd4d102b1c2dfc6,617副,Taipei,121.526593048,25.064079292,Taipei:geo01,0.5,0.4,0.1,10,1
topology:number_band:B2,Taipei:18057,Taipei:18057:159715:0:a3d6df04a6c044db,295副,Taipei,121.551912364,25.0078552329,Taipei:geo06,0.5,0.4,0.1,10,1
topology:number_band:B2,Taipei:18348,Taipei:18348:160269:0:00aa1c0dc47105e9,542預,Taipei,121.533371843,25.0661136556,Taipei:geo05,0.1,0.3,-0.2,10,2
topology:number_band:B2,Taipei:19108,Taipei:19108:161407:1:e4c057c3173048f3,307西藏三民,Taipei,121.503015799,25.0283842582,Taipei:geo00,0.3,0.1,0.2,10,2
topology:number_band:B2,Taipei:19159,Taipei:19159:161480:0:6d9bba2612511a31,297預,Taipei,121.515562345,25.019551282,Taipei:geo03,0.45,0.4,0.05,10,2
topology:number_band:B2,Taipei:19178,Taipei:19178:161498:0:7b0aa372deb4c8c2,260區預,Taipei,121.537106328,25.1077523441,Taipei:geo05,0.4,0.6,-0.2,10,1
topology:number_band:B2,Taipei:19438,Taipei:19438:161887:0:a4fe87f8fa8c20d6,539預,Taipei,121.501941071,25.0702986909,Taipei:geo01,0.1,0.3,-0.2,10,1
topology:number_band:B2,Taipei:19458,Taipei:19458:161937:0:6c65107218044359,683預,Taipei,121.563925687,25.0837152637,Taipei:geo05,0.2,0.1,0.1,10,1
topology:number_band:B2,Taipei:19528,Taipei:19528:162047:0:d10d798c13f21924,246預,Taipei,121.512137272,25.0572896082,Taipei:geo01,0.5,0.4,0.1,10,1
topology:number_band:B2,Taipei:19678,Taipei:19678:162277:0:223273bd5a08500f,261預,Taipei,121.493941775,25.0667609638,Taipei:geo01,0.5,0.6,-0.1,10,1
topology:number_band:B2,Taipei:19688,Taipei:19688:162308:0:c02917c7d9526d2d,310區,Taipei,121.47759323,25.028582305,Taipei:geo00,0.1,0,0.1,10,1
topology:number_band:B2,Taipei:19717,Taipei:19717:162399:0:f2e7c2d79fdc0116,302區,Taipei,121.495938924,25.119101882,Taipei:geo02,0.2,0,0.2,10,1
topology:number_band:B2,Taipei:19718,Taipei:19718:162402:0:f827633623a89461,902區,Taipei,121.551494467,25.0380898866,Taipei:geo04,0.6,0,0.6,10,1
topology:number_band:B2,Taipei:19720,Taipei:19720:162405:0:7731d47c4d2bfb08,536區,Taipei,121.504283285,25.1004945266,Taipei:geo01,0.3,0.1,0.2,10,1
topology:number_band:B2,Taipei:19798,Taipei:19798:162616:0:38b742654df32227,606通勤,Taipei,121.53796818,25.0471156394,Taipei:geo04,0.3,0.4,-0.1,10,1
geometry:route_type:B1,NewTaipei:10116,NewTaipei:10116:101160:0:ff7bdc67505e9598,242,NewTaipei,121.509319152,25.009180583,NewTaipei:geo03,1,0.6,0.4,10,1
geometry:route_type:B1,NewTaipei:10143,NewTaipei:10143:10143:0:b56855db4cf7d5ae,棕7,NewTaipei,121.545221155,24.9859435308,NewTaipei:geo03,0.2,0.2,0,10,1
geometry:route_type:B1,NewTaipei:10148,NewTaipei:10148:101480:0:466ad563122a78aa,702,NewTaipei,121.400848129,24.9739634022,NewTaipei:geo00,0.8,0.7,0.1,10,1
geometry:route_type:B1,NewTaipei:10149,NewTaipei:10149:101490:0:8795353df3583e42,624綠野香坡,NewTaipei,121.505240043,24.9892807947,NewTaipei:geo03,0.8,0.6,0.2,10,1
geometry:route_type:B1,NewTaipei:10151,NewTaipei:10151:101510:0:995ae95c0ef44acc,701,NewTaipei,121.447061631,25.0115495113,NewTaipei:geo02,0.8,0.6,0.2,10,1
geometry:route_type:B1,NewTaipei:10161,NewTaipei:10161:101610:0:4f2968b52dfcb7e7,231,NewTaipei,121.479437471,25.012536982,NewTaipei:geo03,0.8,0.8,0,10,1
geometry:route_type:B1,NewTaipei:10162,NewTaipei:10162:10162:0:37cc628cc28a412d,245,NewTaipei,121.47602604,25.0150112199,NewTaipei:geo03,1,0.7,0.3,10,1
geometry:route_type:B1,NewTaipei:10163,NewTaipei:10163:158438:0:6532562bb7767d0b,656,NewTaipei,121.474635399,25.0138304114,NewTaipei:geo03,1,0.7,0.3,10,1
geometry:route_type:B1,NewTaipei:10164,NewTaipei:10164:10164:1:a6865ea531d7320d,657,NewTaipei,121.463799934,24.9991092794,NewTaipei:geo03,0.6,0.4,0.2,10,1
geometry:route_type:B1,NewTaipei:10171,NewTaipei:10171:101710:0:98973ebc62b4e2a4,201,NewTaipei,121.492436456,25.0116682614,NewTaipei:geo03,0.7,0.9,-0.2,10,1
geometry:route_type:B1,NewTaipei:10172,NewTaipei:10172:101720:0:e4568c6a58eb0426,243,NewTaipei,121.504757529,25.0147400033,NewTaipei:geo03,0.8,0.5,0.3,10,1
geometry:route_type:B1,NewTaipei:10173,NewTaipei:10173:10173:0:c37095860ef814ee,241,NewTaipei,121.511007818,25.0064751787,NewTaipei:geo03,0.9,0.6,0.3,10,1
geometry:route_type:B1,NewTaipei:10195,NewTaipei:10195:101950:0:2edae7707d881214,705,NewTaipei,121.429646389,24.9759311334,NewTaipei:geo00,0.6,0.5,0.1,10,1
geometry:route_type:B1,NewTaipei:10196,NewTaipei:10196:158514:0:97ba35e037ac79fe,706,NewTaipei,121.444008744,24.9762242579,NewTaipei:geo00,0.6,0.6,0,10,1
geometry:route_type:B1,NewTaipei:10281,NewTaipei:10281:158434:0:9bbe0e4d7030c1b6,藍2,NewTaipei,121.461314562,25.0339653692,NewTaipei:geo02,0,0.1,-0.1,10,1
geometry:route_type:B1,NewTaipei:10325,NewTaipei:10325:158645:0:d50e277fc0e2a519,909,NewTaipei,121.526722472,24.9888506606,NewTaipei:geo03,0.7,0.7,0,10,1
geometry:route_type:B1,NewTaipei:10329,NewTaipei:10329:10329:0:19eb6d1ec1896e66,906,NewTaipei,121.528346012,24.9924983541,NewTaipei:geo03,0.7,0.8,-0.1,10,1
geometry:route_type:B1,NewTaipei:10424,NewTaipei:10424:10424:0:3c6ba69d5785da66,520,NewTaipei,121.480812697,25.0636170989,NewTaipei:geo02,0.9,0.6,0.3,10,1
geometry:route_type:B1,NewTaipei:10453,NewTaipei:10453:158513:0:6b884c958d9a56f2,640,NewTaipei,121.474301606,25.0646461226,NewTaipei:geo02,0.8,0.8,0,10,1
geometry:route_type:B1,NewTaipei:10474,NewTaipei:10474:10474:0:3da456d90f518a0d,636,NewTaipei,121.464220248,25.0423837346,NewTaipei:geo02,0.9,0.7,0.2,10,1
geometry:route_type:B1,NewTaipei:10475,NewTaipei:10475:158511:0:e2bbc3b542a0944a,635,NewTaipei,121.458629341,25.0367362827,NewTaipei:geo02,0.9,0.9,0,10,1
geometry:route_type:B1,NewTaipei:10491,NewTaipei:10491:104910:0:50a7a3e32b5246cf,637,NewTaipei,121.454669281,25.0489042232,NewTaipei:geo02,1,0.8,0.2,10,1
geometry:route_type:B1,NewTaipei:10492,NewTaipei:10492:104920:0:451a2f199685c72e,638,NewTaipei,121.466358695,25.0533308856,NewTaipei:geo02,1,0.9,0.1,10,1
geometry:route_type:B1,NewTaipei:10511,NewTaipei:10511:105110:0:a7cd1a1880f65d57,639,NewTaipei,121.458524382,25.0326087444,NewTaipei:geo02,0.9,0.8,0.1,10,1
geometry:route_type:B1,NewTaipei:10731,NewTaipei:10731:158439:0:eb3e1ece8f40788b,綠2左,NewTaipei,121.538013733,24.9887056528,NewTaipei:geo03,0.2,0.2,0,10,1
geometry:route_type:B1,NewTaipei:10732,NewTaipei:10732:158436:0:b3cdc49ee57cc087,綠2右,NewTaipei,121.535661611,24.9929612831,NewTaipei:geo03,0.2,0.2,0,10,1
geometry:route_type:B1,NewTaipei:10753,NewTaipei:10753:107530:0:896dd5157763170d,666華梵大學,NewTaipei,121.62190555,24.9934221443,NewTaipei:geo06,0.8,0.6,0.2,10,1
geometry:route_type:B1,NewTaipei:10772,NewTaipei:10772:158435:0:1fd0289257a63bf1,249,NewTaipei,121.514890777,25.0117374304,NewTaipei:geo03,1,0.7,0.3,10,1
geometry:route_type:B1,NewTaipei:10784,NewTaipei:10784:158646:0:a1be720352ca62b6,290副,NewTaipei,121.538037129,24.9893196368,NewTaipei:geo03,0.2,0.3,-0.1,10,1
geometry:route_type:B1,NewTaipei:11244,NewTaipei:11244:158644:0:6f3b44a495988e6d,62,NewTaipei,121.495369643,25.0560890016,NewTaipei:geo02,0.6,0.9,-0.3,10,1
geometry:route_type:B1,NewTaipei:15224,NewTaipei:15224:158440:0:42d382630157eddd,631,NewTaipei,121.476111811,25.1585429546,NewTaipei:geo01,0.4,0.7,-0.3,10,1
geometry:route_type:B1,NewTaipei:15638,NewTaipei:15638:15638:0:8665fdcdfd5bb428,677,NewTaipei,121.620796246,25.0732522888,NewTaipei:geo06,0.4,0.6,-0.2,10,1
geometry:route_type:B1,NewTaipei:15717,NewTaipei:15717:15717:0:cce8f6eb61c362e7,913,NewTaipei,121.525869513,24.9962054025,NewTaipei:geo03,0.9,0.9,0,10,1
geometry:route_type:B1,NewTaipei:16113,NewTaipei:16113:16113:0:05803dbd7ae935cd,658,NewTaipei,121.474824058,25.0321458768,NewTaipei:geo02,1,0.7,0.3,10,1
geometry:route_type:B1,NewTaipei:16123,NewTaipei:16123:158437:0:3c5e4731a4b4b30c,667,NewTaipei,121.480409834,25.017978059,NewTaipei:geo03,1,0.9,0.1,10,1
geometry:route_type:B1,NewTaipei:16189,NewTaipei:16189:162575:0:c85ca45c9a903b07,三鶯2線(原812),NewTaipei,121.375713823,24.9300775923,NewTaipei:geo00,0.6,0.5,0.1,10,1
geometry:route_type:B1,NewTaipei:16191,NewTaipei:16191:157186:0:ffcd87d7cf75a642,藍31,NewTaipei,121.473569931,25.0123972029,NewTaipei:geo03,0.3,0.1,0.2,10,1
geometry:route_type:B1,NewTaipei:16207,NewTaipei:16207:157202:0:db4a55dead0282a8,藍44,NewTaipei,121.425998406,24.9812387726,NewTaipei:geo00,0.3,0.2,0.1,10,1
geometry:route_type:B1,NewTaipei:16210,NewTaipei:16210:159937:0:229eb14acc3b7bab,917,NewTaipei,121.384958055,24.9529203844,NewTaipei:geo00,0.5,0.5,0,10,1
geometry:route_type:B1,NewTaipei:16215,NewTaipei:16215:157210:0:d111340ad9c69495,848,NewTaipei,121.444365643,25.0027434819,NewTaipei:geo00,0.5,0.6,-0.1,10,1
geometry:route_type:B1,NewTaipei:16223,NewTaipei:16223:157218:0:5a35c4e39f131dcb,807,NewTaipei,121.399789984,24.8825744363,NewTaipei:geo00,0.1,0.1,0,10,1
geometry:route_type:B1,NewTaipei:16224,NewTaipei:16224:157219:0:ee4d73835b4e51fc,922,NewTaipei,121.400327579,24.9523211636,NewTaipei:geo00,0.5,0.6,-0.1,10,1
geometry:route_type:B1,NewTaipei:16243,NewTaipei:16243:157238:0:7e6338ffc15c7e13,綠15,NewTaipei,121.512835551,24.9639304896,NewTaipei:geo03,0.3,0.2,0.1,10,1
geometry:route_type:B1,NewTaipei:16258,NewTaipei:16258:157253:0:c90af6eec0eae095,819,NewTaipei,121.585826572,24.9944077043,NewTaipei:geo03,0.6,0.2,0.4,10,1
geometry:route_type:B1,NewTaipei:16265,NewTaipei:16265:157260:0:9cb26a43908cd483,橘1,NewTaipei,121.506098747,24.9702928736,NewTaipei:geo03,0.1,0.1,0,10,1
geometry:route_type:B1,NewTaipei:16269,NewTaipei:16269:157264:0:fea170968f437c8f,836,NewTaipei,121.436682601,25.1730336615,NewTaipei:geo01,0.5,0.4,0.1,10,1
geometry:route_type:B1,NewTaipei:16270,NewTaipei:16270:157265:0:d1e018273448e9e8,838,NewTaipei,121.446395921,25.0952242542,NewTaipei:geo02,0.6,0.7,-0.1,10,1
geometry:route_type:B1,NewTaipei:16274,NewTaipei:16274:157269:0:3976469af2beaca4,橘9,NewTaipei,121.497458385,24.9680618056,NewTaipei:geo03,0.1,0.1,0,10,1
geometry:route_type:B1,NewTaipei:16282,NewTaipei:16282:157277:0:e4cef3c5f509aef3,紅38,NewTaipei,121.433816768,25.1857120436,NewTaipei:geo01,0.5,0.4,0.1,10,1
geometry:route_type:B1,NewTaipei:16288,NewTaipei:16288:160578:0:dbb500a8d4d63a4a,紅28,NewTaipei,121.448956244,25.1710341892,NewTaipei:geo01,0.5,0.5,0,10,1
geometry:route_type:B1,NewTaipei:16294,NewTaipei:16294:157289:0:926a4c0b056ede89,藍22,NewTaipei,121.626939608,25.0581687801,NewTaipei:geo06,0.1,0.5,-0.4,10,1
geometry:route_type:B1,NewTaipei:16296,NewTaipei:16296:157291:0:b1cc7983fa2a5e4c,藍15,NewTaipei,121.634146383,25.0600388635,NewTaipei:geo06,0.2,0.5,-0.3,10,1
geometry:route_type:B1,NewTaipei:16393,NewTaipei:16393:157389:0:bc5322e9b6aff990,849,NewTaipei,121.541847701,24.9501970593,NewTaipei:geo03,0.2,0.1,0.1,10,1
geometry:route_type:B1,NewTaipei:16397,NewTaipei:16397:157393:0:c3848df8ab253cb7,紅51,NewTaipei,121.436729876,25.1851471013,NewTaipei:geo01,0.5,0.4,0.1,10,1
geometry:route_type:B1,NewTaipei:16405,NewTaipei:16405:157401:0:8e2eed2dc354272f,橘5,NewTaipei,121.471221192,25.014136541,NewTaipei:geo03,0,0,0,10,1
geometry:route_type:B1,NewTaipei:16406,NewTaipei:16406:157402:0:a934aeb55537bbd3,8,NewTaipei,121.519521375,24.9758824381,NewTaipei:geo03,0.4,0.4,0,10,1
